Quarter,HB,CancerType,NumberOfEligibleReferrals62DayStandard,NumberOfEligibleReferralsTreatedWithin62Days,Date,DateSquared,Pandemic
2017Q4,S08000032,Upper GI,30,30,23,529,0
2017Q4,S08000032,Urological,53,49,23,529,0
2018Q1,S08000015,Breast,82,80,24,576,0
2018Q1,S08000015,Cervical,7,5,24,576,0
2018Q1,S08000015,Colorectal,44,36,24,576,0
2018Q1,S08000015,Head & Neck,9,8,24,576,0
2018Q1,S08000015,Lung,35,28,24,576,0
2018Q1,S08000015,Melanoma,12,9,24,576,0
2018Q1,S08000015,Ovarian,10,8,24,576,0
2018Q1,S08000015,Upper GI,34,28,24,576,0
2018Q1,S08000015,Urological,34,31,24,576,0
2018Q1,S08000016,Breast,8,8,24,576,0
2018Q1,S08000016,Cervical,1,1,24,576,0
2018Q1,S08000016,Colorectal,20,19,24,576,0
2018Q1,S08000016,Head & Neck,4,4,24,576,0
2018Q1,S08000016,Lung,22,22,24,576,0
2018Q1,S08000016,Lymphoma,5,5,24,576,0
2018Q1,S08000016,Melanoma,4,4,24,576,0
2018Q1,S08000016,Ovarian,6,6,24,576,0
2018Q1,S08000016,Upper GI,11,11,24,576,0
2018Q1,S08000016,Urological,11,8,24,576,0
2018Q1,S08000017,Breast,17,17,24,576,0
2018Q1,S08000017,Colorectal,24,23,24,576,0
2018Q1,S08000017,Head & Neck,2,2,24,576,0
2018Q1,S08000017,Lung,21,21,24,576,0
2018Q1,S08000017,Lymphoma,3,2,24,576,0
2018Q1,S08000017,Melanoma,1,1,24,576,0
2018Q1,S08000017,Ovarian,1,1,24,576,0
2018Q1,S08000017,Upper GI,18,17,24,576,0
2018Q1,S08000017,Urological,13,11,24,576,0
2018Q1,S08000019,Breast,25,25,24,576,0
2018Q1,S08000019,Cervical,1,1,24,576,0
2018Q1,S08000019,Colorectal,28,19,24,576,0
2018Q1,S08000019,Head & Neck,8,5,24,576,0
2018Q1,S08000019,Lung,46,40,24,576,0
2018Q1,S08000019,Lymphoma,12,11,24,576,0
2018Q1,S08000019,Melanoma,18,14,24,576,0
2018Q1,S08000019,Ovarian,3,3,24,576,0
2018Q1,S08000019,Upper GI,16,15,24,576,0
2018Q1,S08000019,Urological,74,51,24,576,0
2018Q1,S08000020,Breast,74,65,24,576,0
2018Q1,S08000020,Cervical,4,2,24,576,0
2018Q1,S08000020,Colorectal,43,27,24,576,0
2018Q1,S08000020,Head & Neck,11,10,24,576,0
2018Q1,S08000020,Lung,70,60,24,576,0
2018Q1,S08000020,Lymphoma,9,8,24,576,0
2018Q1,S08000020,Melanoma,21,14,24,576,0
2018Q1,S08000020,Ovarian,9,5,24,576,0
2018Q1,S08000020,Upper GI,44,39,24,576,0
2018Q1,S08000020,Urological,75,46,24,576,0
2018Q1,S08000022,Breast,58,58,24,576,0
2018Q1,S08000022,Cervical,3,3,24,576,0
2018Q1,S08000022,Colorectal,30,24,24,576,0
2018Q1,S08000022,Head & Neck,5,5,24,576,0
2018Q1,S08000022,Lung,26,24,24,576,0
2018Q1,S08000022,Lymphoma,8,8,24,576,0
2018Q1,S08000022,Melanoma,12,11,24,576,0
2018Q1,S08000022,Ovarian,6,6,24,576,0
2018Q1,S08000022,Upper GI,29,24,24,576,0
2018Q1,S08000022,Urological,44,17,24,576,0
2018Q1,S08000024,Breast,151,151,24,576,0
2018Q1,S08000024,Cervical,9,9,24,576,0
2018Q1,S08000024,Colorectal,70,51,24,576,0
2018Q1,S08000024,Head & Neck,24,22,24,576,0
2018Q1,S08000024,Lung,46,45,24,576,0
2018Q1,S08000024,Lymphoma,16,15,24,576,0
2018Q1,S08000024,Melanoma,16,12,24,576,0
2018Q1,S08000024,Ovarian,8,8,24,576,0
2018Q1,S08000024,Upper GI,36,28,24,576,0
2018Q1,S08000024,Urological,93,68,24,576,0
2018Q1,S08000025,Colorectal,3,3,24,576,0
2018Q1,S08000025,Lung,2,2,24,576,0
2018Q1,S08000025,Melanoma,1,1,24,576,0
2018Q1,S08000025,Upper GI,4,4,24,576,0
2018Q1,S08000025,Urological,3,2,24,576,0
2018Q1,S08000026,Breast,5,5,24,576,0
2018Q1,S08000026,Colorectal,7,7,24,576,0
2018Q1,S08000026,Lung,3,3,24,576,0
2018Q1,S08000026,Melanoma,1,1,24,576,0
2018Q1,S08000026,Urological,2,2,24,576,0
2018Q1,S08000028,Colorectal,4,4,24,576,0
2018Q1,S08000028,Lung,7,6,24,576,0
2018Q1,S08000028,Lymphoma,2,2,24,576,0
2018Q1,S08000028,Upper GI,2,2,24,576,0
2018Q1,S08000028,Urological,3,2,24,576,0
2018Q1,S08000029,Breast,23,21,24,576,0
2018Q1,S08000029,Cervical,1,0,24,576,0
2018Q1,S08000029,Colorectal,33,32,24,576,0
2018Q1,S08000029,Head & Neck,9,7,24,576,0
2018Q1,S08000029,Lung,65,58,24,576,0
2018Q1,S08000029,Lymphoma,4,3,24,576,0
2018Q1,S08000029,Melanoma,5,5,24,576,0
2018Q1,S08000029,Ovarian,6,5,24,576,0
2018Q1,S08000029,Upper GI,24,21,24,576,0
2018Q1,S08000029,Urological,33,23,24,576,0
2018Q1,S08000030,Breast,58,56,24,576,0
2018Q1,S08000030,Cervical,5,1,24,576,0
2018Q1,S08000030,Colorectal,56,47,24,576,0
2018Q1,S08000030,Head & Neck,5,4,24,576,0
2018Q1,S08000030,Lung,45,36,24,576,0
2018Q1,S08000030,Lymphoma,4,4,24,576,0
2018Q1,S08000030,Melanoma,4,4,24,576,0
2018Q1,S08000030,Ovarian,4,3,24,576,0
2018Q1,S08000030,Upper GI,20,19,24,576,0
2018Q1,S08000030,Urological,43,37,24,576,0
2018Q1,S08000031,Breast,244,219,24,576,0
2018Q1,S08000031,Cervical,4,4,24,576,0
2018Q1,S08000031,Colorectal,122,98,24,576,0
2018Q1,S08000031,Head & Neck,44,37,24,576,0
2018Q1,S08000031,Lung,137,122,24,576,0
2018Q1,S08000031,Lymphoma,33,29,24,576,0
2018Q1,S08000031,Melanoma,30,30,24,576,0
2018Q1,S08000031,Ovarian,11,11,24,576,0
2018Q1,S08000031,Upper GI,83,67,24,576,0
2018Q1,S08000031,Urological,147,78,24,576,0
2018Q1,S08000032,Breast,66,66,24,576,0
2018Q1,S08000032,Cervical,6,5,24,576,0
2018Q1,S08000032,Colorectal,53,46,24,576,0
2018Q1,S08000032,Head & Neck,10,10,24,576,0
2018Q1,S08000032,Lung,48,47,24,576,0
2018Q1,S08000032,Lymphoma,12,12,24,576,0
2018Q1,S08000032,Melanoma,25,24,24,576,0
2018Q1,S08000032,Ovarian,4,4,24,576,0
2018Q1,S08000032,Upper GI,38,37,24,576,0
2018Q1,S08000032,Urological,49,49,24,576,0
2018Q2,S08000015,Breast,75,70,25,625,0
2018Q2,S08000015,Cervical,3,0,25,625,0
2018Q2,S08000015,Colorectal,32,27,25,625,0
2018Q2,S08000015,Head & Neck,10,9,25,625,0
2018Q2,S08000015,Lung,47,44,25,625,0
2018Q2,S08000015,Lymphoma,5,5,25,625,0
2018Q2,S08000015,Melanoma,8,8,25,625,0
2018Q2,S08000015,Ovarian,11,9,25,625,0
2018Q2,S08000015,Upper GI,22,19,25,625,0
2018Q2,S08000015,Urological,51,43,25,625,0
2018Q2,S08000016,Breast,13,11,25,625,0
2018Q2,S08000016,Cervical,1,1,25,625,0
2018Q2,S08000016,Colorectal,11,11,25,625,0
2018Q2,S08000016,Head & Neck,2,1,25,625,0
2018Q2,S08000016,Lung,19,19,25,625,0
2018Q2,S08000016,Lymphoma,4,4,25,625,0
2018Q2,S08000016,Melanoma,6,6,25,625,0
2018Q2,S08000016,Ovarian,4,4,25,625,0
2018Q2,S08000016,Upper GI,9,9,25,625,0
2018Q2,S08000016,Urological,10,9,25,625,0
2018Q2,S08000017,Breast,15,15,25,625,0
2018Q2,S08000017,Cervical,1,1,25,625,0
2018Q2,S08000017,Colorectal,24,23,25,625,0
2018Q2,S08000017,Head & Neck,1,1,25,625,0
2018Q2,S08000017,Lung,27,25,25,625,0
2018Q2,S08000017,Lymphoma,3,3,25,625,0
2018Q2,S08000017,Melanoma,3,3,25,625,0
2018Q2,S08000017,Ovarian,4,4,25,625,0
2018Q2,S08000017,Upper GI,12,12,25,625,0
2018Q2,S08000017,Urological,16,14,25,625,0
2018Q2,S08000019,Breast,33,33,25,625,0
2018Q2,S08000019,Cervical,4,3,25,625,0
2018Q2,S08000019,Colorectal,43,23,25,625,0
2018Q2,S08000019,Head & Neck,6,6,25,625,0
2018Q2,S08000019,Lung,36,34,25,625,0
2018Q2,S08000019,Lymphoma,13,13,25,625,0
2018Q2,S08000019,Melanoma,19,14,25,625,0
2018Q2,S08000019,Ovarian,4,3,25,625,0
2018Q2,S08000019,Upper GI,29,23,25,625,0
2018Q2,S08000019,Urological,55,45,25,625,0
2018Q2,S08000020,Breast,81,73,25,625,0
2018Q2,S08000020,Cervical,2,1,25,625,0
2018Q2,S08000020,Colorectal,57,37,25,625,0
2018Q2,S08000020,Head & Neck,17,15,25,625,0
2018Q2,S08000020,Lung,93,76,25,625,0
2018Q2,S08000020,Lymphoma,11,8,25,625,0
2018Q2,S08000020,Melanoma,24,22,25,625,0
2018Q2,S08000020,Ovarian,7,6,25,625,0
2018Q2,S08000020,Upper GI,47,45,25,625,0
2018Q2,S08000020,Urological,80,61,25,625,0
2018Q2,S08000022,Breast,61,61,25,625,0
2018Q2,S08000022,Cervical,5,4,25,625,0
2018Q2,S08000022,Colorectal,34,27,25,625,0
2018Q2,S08000022,Head & Neck,3,2,25,625,0
2018Q2,S08000022,Lung,33,32,25,625,0
2018Q2,S08000022,Lymphoma,3,3,25,625,0
2018Q2,S08000022,Melanoma,5,4,25,625,0
2018Q2,S08000022,Ovarian,9,5,25,625,0
2018Q2,S08000022,Upper GI,21,21,25,625,0
2018Q2,S08000022,Urological,38,19,25,625,0
2018Q2,S08000024,Breast,163,160,25,625,0
2018Q2,S08000024,Cervical,4,4,25,625,0
2018Q2,S08000024,Colorectal,85,54,25,625,0
2018Q2,S08000024,Head & Neck,20,19,25,625,0
2018Q2,S08000024,Lung,52,49,25,625,0
2018Q2,S08000024,Lymphoma,15,12,25,625,0
2018Q2,S08000024,Melanoma,30,24,25,625,0
2018Q2,S08000024,Ovarian,5,5,25,625,0
2018Q2,S08000024,Upper GI,54,46,25,625,0
2018Q2,S08000024,Urological,100,66,25,625,0
2018Q2,S08000025,Colorectal,3,2,25,625,0
2018Q2,S08000025,Lung,2,2,25,625,0
2018Q2,S08000025,Lymphoma,1,1,25,625,0
2018Q2,S08000025,Upper GI,2,2,25,625,0
2018Q2,S08000026,Breast,2,2,25,625,0
2018Q2,S08000026,Head & Neck,1,0,25,625,0
2018Q2,S08000026,Lung,3,1,25,625,0
2018Q2,S08000026,Lymphoma,1,1,25,625,0
2018Q2,S08000026,Ovarian,2,2,25,625,0
2018Q2,S08000026,Upper GI,1,1,25,625,0
2018Q2,S08000026,Urological,6,4,25,625,0
2018Q2,S08000028,Colorectal,1,1,25,625,0
2018Q2,S08000028,Lung,5,5,25,625,0
2018Q2,S08000028,Lymphoma,1,1,25,625,0
2018Q2,S08000028,Melanoma,1,1,25,625,0
2018Q2,S08000028,Ovarian,2,2,25,625,0
2018Q2,S08000028,Upper GI,3,3,25,625,0
2018Q2,S08000028,Urological,2,2,25,625,0
2018Q2,S08000029,Breast,34,34,25,625,0
2018Q2,S08000029,Cervical,3,1,25,625,0
2018Q2,S08000029,Colorectal,31,30,25,625,0
2018Q2,S08000029,Head & Neck,8,6,25,625,0
2018Q2,S08000029,Lung,47,39,25,625,0
2018Q2,S08000029,Lymphoma,5,5,25,625,0
2018Q2,S08000029,Melanoma,10,10,25,625,0
2018Q2,S08000029,Ovarian,6,6,25,625,0
2018Q2,S08000029,Upper GI,30,25,25,625,0
2018Q2,S08000029,Urological,50,39,25,625,0
2018Q2,S08000030,Breast,69,67,25,625,0
2018Q2,S08000030,Cervical,5,0,25,625,0
2018Q2,S08000030,Colorectal,49,42,25,625,0
2018Q2,S08000030,Head & Neck,4,3,25,625,0
2018Q2,S08000030,Lung,33,22,25,625,0
2018Q2,S08000030,Lymphoma,1,1,25,625,0
2018Q2,S08000030,Melanoma,11,11,25,625,0
2018Q2,S08000030,Ovarian,5,4,25,625,0
2018Q2,S08000030,Upper GI,23,23,25,625,0
2018Q2,S08000030,Urological,38,30,25,625,0
2018Q2,S08000031,Breast,300,249,25,625,0
2018Q2,S08000031,Cervical,4,4,25,625,0
2018Q2,S08000031,Colorectal,110,79,25,625,0
2018Q2,S08000031,Head & Neck,53,36,25,625,0
2018Q2,S08000031,Lung,113,99,25,625,0
2018Q2,S08000031,Lymphoma,36,35,25,625,0
2018Q2,S08000031,Melanoma,54,53,25,625,0
2018Q2,S08000031,Ovarian,15,15,25,625,0
2018Q2,S08000031,Upper GI,115,97,25,625,0
2018Q2,S08000031,Urological,153,85,25,625,0
2018Q2,S08000032,Breast,75,75,25,625,0
2018Q2,S08000032,Cervical,2,2,25,625,0
2018Q2,S08000032,Colorectal,66,59,25,625,0
2018Q2,S08000032,Head & Neck,14,14,25,625,0
2018Q2,S08000032,Lung,63,63,25,625,0
2018Q2,S08000032,Lymphoma,13,13,25,625,0
2018Q2,S08000032,Melanoma,24,24,25,625,0
2018Q2,S08000032,Ovarian,7,6,25,625,0
2018Q2,S08000032,Upper GI,31,29,25,625,0
2018Q2,S08000032,Urological,66,64,25,625,0
2018Q3,S08000015,Breast,85,79,26,676,0
2018Q3,S08000015,Cervical,8,4,26,676,0
2018Q3,S08000015,Colorectal,41,26,26,676,0
2018Q3,S08000015,Head & Neck,8,4,26,676,0
2018Q3,S08000015,Lung,49,48,26,676,0
2018Q3,S08000015,Lymphoma,1,1,26,676,0
2018Q3,S08000015,Melanoma,10,8,26,676,0
2018Q3,S08000015,Ovarian,5,3,26,676,0
2018Q3,S08000015,Upper GI,25,19,26,676,0
2018Q3,S08000015,Urological,43,41,26,676,0
2018Q3,S08000016,Breast,9,9,26,676,0
2018Q3,S08000016,Cervical,2,2,26,676,0
2018Q3,S08000016,Colorectal,15,13,26,676,0
2018Q3,S08000016,Head & Neck,3,3,26,676,0
2018Q3,S08000016,Lung,22,22,26,676,0
2018Q3,S08000016,Lymphoma,2,2,26,676,0
2018Q3,S08000016,Melanoma,4,4,26,676,0
2018Q3,S08000016,Ovarian,3,2,26,676,0
2018Q3,S08000016,Upper GI,13,13,26,676,0
2018Q3,S08000016,Urological,14,13,26,676,0
2018Q3,S08000017,Breast,13,13,26,676,0
2018Q3,S08000017,Cervical,2,1,26,676,0
2018Q3,S08000017,Colorectal,15,11,26,676,0
2018Q3,S08000017,Lung,22,19,26,676,0
2018Q3,S08000017,Lymphoma,3,3,26,676,0
2018Q3,S08000017,Melanoma,3,3,26,676,0
2018Q3,S08000017,Ovarian,3,2,26,676,0
2018Q3,S08000017,Upper GI,19,18,26,676,0
2018Q3,S08000017,Urological,15,12,26,676,0
2018Q3,S08000019,Breast,37,34,26,676,0
2018Q3,S08000019,Cervical,4,3,26,676,0
2018Q3,S08000019,Colorectal,41,23,26,676,0
2018Q3,S08000019,Head & Neck,17,15,26,676,0
2018Q3,S08000019,Lung,45,40,26,676,0
2018Q3,S08000019,Lymphoma,11,10,26,676,0
2018Q3,S08000019,Melanoma,11,7,26,676,0
2018Q3,S08000019,Ovarian,4,3,26,676,0
2018Q3,S08000019,Upper GI,31,27,26,676,0
2018Q3,S08000019,Urological,87,67,26,676,0
2018Q3,S08000020,Breast,78,69,26,676,0
2018Q3,S08000020,Cervical,2,1,26,676,0
2018Q3,S08000020,Colorectal,55,29,26,676,0
2018Q3,S08000020,Head & Neck,9,8,26,676,0
2018Q3,S08000020,Lung,75,62,26,676,0
2018Q3,S08000020,Lymphoma,15,11,26,676,0
2018Q3,S08000020,Melanoma,6,4,26,676,0
2018Q3,S08000020,Ovarian,9,9,26,676,0
2018Q3,S08000020,Upper GI,43,42,26,676,0
2018Q3,S08000020,Urological,67,40,26,676,0
2018Q3,S08000022,Breast,56,55,26,676,0
2018Q3,S08000022,Cervical,1,1,26,676,0
2018Q3,S08000022,Colorectal,30,20,26,676,0
2018Q3,S08000022,Head & Neck,8,6,26,676,0
2018Q3,S08000022,Lung,30,26,26,676,0
2018Q3,S08000022,Lymphoma,13,11,26,676,0
2018Q3,S08000022,Melanoma,15,14,26,676,0
2018Q3,S08000022,Ovarian,9,6,26,676,0
2018Q3,S08000022,Upper GI,21,16,26,676,0
2018Q3,S08000022,Urological,27,11,26,676,0
2018Q3,S08000024,Breast,198,191,26,676,0
2018Q3,S08000024,Cervical,6,6,26,676,0
2018Q3,S08000024,Colorectal,77,44,26,676,0
2018Q3,S08000024,Head & Neck,26,26,26,676,0
2018Q3,S08000024,Lung,48,37,26,676,0
2018Q3,S08000024,Lymphoma,16,13,26,676,0
2018Q3,S08000024,Melanoma,28,19,26,676,0
2018Q3,S08000024,Ovarian,3,3,26,676,0
2018Q3,S08000024,Upper GI,54,50,26,676,0
2018Q3,S08000024,Urological,113,67,26,676,0
2018Q3,S08000025,Colorectal,2,2,26,676,0
2018Q3,S08000025,Ovarian,1,1,26,676,0
2018Q3,S08000025,Upper GI,1,0,26,676,0
2018Q3,S08000025,Urological,3,3,26,676,0
2018Q3,S08000026,Cervical,1,0,26,676,0
2018Q3,S08000026,Colorectal,2,2,26,676,0
2018Q3,S08000026,Lymphoma,1,1,26,676,0
2018Q3,S08000026,Melanoma,1,1,26,676,0
2018Q3,S08000026,Ovarian,1,1,26,676,0
2018Q3,S08000026,Upper GI,2,2,26,676,0
2018Q3,S08000026,Urological,2,0,26,676,0
2018Q3,S08000028,Breast,2,2,26,676,0
2018Q3,S08000028,Colorectal,5,4,26,676,0
2018Q3,S08000028,Lung,8,7,26,676,0
2018Q3,S08000028,Melanoma,1,1,26,676,0
2018Q3,S08000028,Ovarian,2,2,26,676,0
2018Q3,S08000028,Upper GI,1,1,26,676,0
2018Q3,S08000028,Urological,2,1,26,676,0
2018Q3,S08000029,Breast,36,33,26,676,0
2018Q3,S08000029,Cervical,6,3,26,676,0
2018Q3,S08000029,Colorectal,40,36,26,676,0
2018Q3,S08000029,Head & Neck,14,14,26,676,0
2018Q3,S08000029,Lung,69,61,26,676,0
2018Q3,S08000029,Lymphoma,4,3,26,676,0
2018Q3,S08000029,Melanoma,18,17,26,676,0
2018Q3,S08000029,Ovarian,5,3,26,676,0
2018Q3,S08000029,Upper GI,27,25,26,676,0
2018Q3,S08000029,Urological,43,23,26,676,0
2018Q3,S08000030,Breast,74,70,26,676,0
2018Q3,S08000030,Cervical,10,7,26,676,0
2018Q3,S08000030,Colorectal,43,35,26,676,0
2018Q3,S08000030,Head & Neck,8,3,26,676,0
2018Q3,S08000030,Lung,35,26,26,676,0
2018Q3,S08000030,Melanoma,12,9,26,676,0
2018Q3,S08000030,Ovarian,4,4,26,676,0
2018Q3,S08000030,Upper GI,23,22,26,676,0
2018Q3,S08000030,Urological,33,26,26,676,0
2018Q3,S08000031,Breast,300,266,26,676,0
2018Q3,S08000031,Cervical,7,7,26,676,0
2018Q3,S08000031,Colorectal,137,87,26,676,0
2018Q3,S08000031,Head & Neck,41,35,26,676,0
2018Q3,S08000031,Lung,155,129,26,676,0
2018Q3,S08000031,Lymphoma,37,33,26,676,0
2018Q3,S08000031,Melanoma,45,45,26,676,0
2018Q3,S08000031,Ovarian,18,18,26,676,0
2018Q3,S08000031,Upper GI,82,62,26,676,0
2018Q3,S08000031,Urological,204,104,26,676,0
2018Q3,S08000032,Breast,72,71,26,676,0
2018Q3,S08000032,Cervical,6,4,26,676,0
2018Q3,S08000032,Colorectal,55,49,26,676,0
2018Q3,S08000032,Head & Neck,17,17,26,676,0
2018Q3,S08000032,Lung,48,47,26,676,0
2018Q3,S08000032,Lymphoma,4,4,26,676,0
2018Q3,S08000032,Melanoma,30,30,26,676,0
2018Q3,S08000032,Ovarian,6,5,26,676,0
2018Q3,S08000032,Upper GI,33,32,26,676,0
2018Q3,S08000032,Urological,58,56,26,676,0
2018Q4,S08000015,Breast,93,88,27,729,0
2018Q4,S08000015,Cervical,6,3,27,729,0
2018Q4,S08000015,Colorectal,59,34,27,729,0
2018Q4,S08000015,Head & Neck,16,14,27,729,0
2018Q4,S08000015,Lung,57,52,27,729,0
2018Q4,S08000015,Lymphoma,2,2,27,729,0
2018Q4,S08000015,Melanoma,9,8,27,729,0
2018Q4,S08000015,Ovarian,5,3,27,729,0
2018Q4,S08000015,Upper GI,30,25,27,729,0
2018Q4,S08000015,Urological,32,29,27,729,0
2018Q4,S08000016,Breast,15,15,27,729,0
2018Q4,S08000016,Colorectal,12,10,27,729,0
2018Q4,S08000016,Head & Neck,1,1,27,729,0
2018Q4,S08000016,Lung,10,10,27,729,0
2018Q4,S08000016,Lymphoma,4,4,27,729,0
2018Q4,S08000016,Melanoma,4,4,27,729,0
2018Q4,S08000016,Ovarian,2,2,27,729,0
2018Q4,S08000016,Upper GI,11,11,27,729,0
2018Q4,S08000016,Urological,17,15,27,729,0
2018Q4,S08000017,Breast,20,20,27,729,0
2018Q4,S08000017,Colorectal,13,10,27,729,0
2018Q4,S08000017,Head & Neck,2,2,27,729,0
2018Q4,S08000017,Lung,25,25,27,729,0
2018Q4,S08000017,Lymphoma,4,4,27,729,0
2018Q4,S08000017,Melanoma,4,3,27,729,0
2018Q4,S08000017,Ovarian,2,2,27,729,0
2018Q4,S08000017,Upper GI,16,16,27,729,0
2018Q4,S08000017,Urological,22,19,27,729,0
2018Q4,S08000019,Breast,40,32,27,729,0
2018Q4,S08000019,Cervical,3,2,27,729,0
2018Q4,S08000019,Colorectal,30,21,27,729,0
2018Q4,S08000019,Head & Neck,5,5,27,729,0
2018Q4,S08000019,Lung,35,31,27,729,0
2018Q4,S08000019,Lymphoma,10,8,27,729,0
2018Q4,S08000019,Melanoma,14,12,27,729,0
2018Q4,S08000019,Ovarian,4,3,27,729,0
2018Q4,S08000019,Upper GI,24,23,27,729,0
2018Q4,S08000019,Urological,68,52,27,729,0
2018Q4,S08000020,Breast,76,71,27,729,0
2018Q4,S08000020,Cervical,8,3,27,729,0
2018Q4,S08000020,Colorectal,65,38,27,729,0
2018Q4,S08000020,Head & Neck,16,15,27,729,0
2018Q4,S08000020,Lung,78,71,27,729,0
2018Q4,S08000020,Lymphoma,7,7,27,729,0
2018Q4,S08000020,Melanoma,15,8,27,729,0
2018Q4,S08000020,Ovarian,8,7,27,729,0
2018Q4,S08000020,Upper GI,49,48,27,729,0
2018Q4,S08000020,Urological,79,53,27,729,0
2018Q4,S08000022,Breast,55,55,27,729,0
2018Q4,S08000022,Cervical,3,3,27,729,0
2018Q4,S08000022,Colorectal,31,20,27,729,0
2018Q4,S08000022,Head & Neck,2,2,27,729,0
2018Q4,S08000022,Lung,29,28,27,729,0
2018Q4,S08000022,Lymphoma,11,11,27,729,0
2018Q4,S08000022,Melanoma,14,13,27,729,0
2018Q4,S08000022,Ovarian,1,1,27,729,0
2018Q4,S08000022,Upper GI,27,20,27,729,0
2018Q4,S08000022,Urological,35,21,27,729,0
2018Q4,S08000024,Breast,201,195,27,729,0
2018Q4,S08000024,Cervical,7,5,27,729,0
2018Q4,S08000024,Colorectal,72,31,27,729,0
2018Q4,S08000024,Head & Neck,29,29,27,729,0
2018Q4,S08000024,Lung,65,60,27,729,0
2018Q4,S08000024,Lymphoma,17,17,27,729,0
2018Q4,S08000024,Melanoma,17,8,27,729,0
2018Q4,S08000024,Ovarian,4,3,27,729,0
2018Q4,S08000024,Upper GI,60,59,27,729,0
2018Q4,S08000024,Urological,107,64,27,729,0
2018Q4,S08000025,Colorectal,5,4,27,729,0
2018Q4,S08000025,Head & Neck,1,1,27,729,0
2018Q4,S08000025,Lung,2,2,27,729,0
2018Q4,S08000025,Upper GI,3,3,27,729,0
2018Q4,S08000025,Urological,3,2,27,729,0
2018Q4,S08000026,Breast,2,2,27,729,0
2018Q4,S08000026,Cervical,1,0,27,729,0
2018Q4,S08000026,Colorectal,4,4,27,729,0
2018Q4,S08000026,Head & Neck,2,1,27,729,0
2018Q4,S08000026,Lung,1,0,27,729,0
2018Q4,S08000026,Ovarian,1,1,27,729,0
2018Q4,S08000026,Upper GI,3,3,27,729,0
2018Q4,S08000026,Urological,5,4,27,729,0
2018Q4,S08000028,Breast,1,1,27,729,0
2018Q4,S08000028,Colorectal,3,2,27,729,0
2018Q4,S08000028,Lung,3,3,27,729,0
2018Q4,S08000028,Lymphoma,1,1,27,729,0
2018Q4,S08000028,Upper GI,3,2,27,729,0
2018Q4,S08000028,Urological,5,3,27,729,0
2018Q4,S08000029,Breast,33,27,27,729,0
2018Q4,S08000029,Cervical,2,0,27,729,0
2018Q4,S08000029,Colorectal,49,48,27,729,0
2018Q4,S08000029,Head & Neck,7,5,27,729,0
2018Q4,S08000029,Lung,67,57,27,729,0
2018Q4,S08000029,Lymphoma,2,2,27,729,0
2018Q4,S08000029,Melanoma,8,8,27,729,0
2018Q4,S08000029,Ovarian,5,3,27,729,0
2018Q4,S08000029,Upper GI,18,18,27,729,0
2018Q4,S08000029,Urological,42,35,27,729,0
2018Q4,S08000030,Breast,61,55,27,729,0
2018Q4,S08000030,Cervical,6,2,27,729,0
2018Q4,S08000030,Colorectal,47,37,27,729,0
2018Q4,S08000030,Head & Neck,4,3,27,729,0
2018Q4,S08000030,Lung,59,49,27,729,0
2018Q4,S08000030,Lymphoma,1,1,27,729,0
2018Q4,S08000030,Melanoma,16,12,27,729,0
2018Q4,S08000030,Ovarian,1,1,27,729,0
2018Q4,S08000030,Upper GI,20,19,27,729,0
2018Q4,S08000030,Urological,36,27,27,729,0
2018Q4,S08000031,Breast,310,268,27,729,0
2018Q4,S08000031,Cervical,12,12,27,729,0
2018Q4,S08000031,Colorectal,129,77,27,729,0
2018Q4,S08000031,Head & Neck,43,33,27,729,0
2018Q4,S08000031,Lung,142,127,27,729,0
2018Q4,S08000031,Lymphoma,28,27,27,729,0
2018Q4,S08000031,Melanoma,37,37,27,729,0
2018Q4,S08000031,Ovarian,20,19,27,729,0
2018Q4,S08000031,Upper GI,84,61,27,729,0
2018Q4,S08000031,Urological,204,120,27,729,0
2018Q4,S08000032,Breast,52,52,27,729,0
2018Q4,S08000032,Cervical,10,5,27,729,0
2018Q4,S08000032,Colorectal,58,53,27,729,0
2018Q4,S08000032,Head & Neck,14,14,27,729,0
2018Q4,S08000032,Lung,66,64,27,729,0
2018Q4,S08000032,Lymphoma,16,15,27,729,0
2018Q4,S08000032,Melanoma,22,22,27,729,0
2018Q4,S08000032,Ovarian,10,9,27,729,0
2018Q4,S08000032,Upper GI,36,36,27,729,0
2018Q4,S08000032,Urological,49,47,27,729,0
2019Q1,S08000015,Breast,79,59,28,784,0
2019Q1,S08000015,Cervical,4,4,28,784,0
2019Q1,S08000015,Colorectal,33,20,28,784,0
2019Q1,S08000015,Head & Neck,12,6,28,784,0
2019Q1,S08000015,Lung,48,47,28,784,0
2019Q1,S08000015,Lymphoma,3,3,28,784,0
2019Q1,S08000015,Melanoma,5,5,28,784,0
2019Q1,S08000015,Ovarian,7,7,28,784,0
2019Q1,S08000015,Upper GI,25,20,28,784,0
2019Q1,S08000015,Urological,48,45,28,784,0
2019Q1,S08000016,Breast,6,6,28,784,0
2019Q1,S08000016,Cervical,1,1,28,784,0
2019Q1,S08000016,Colorectal,23,15,28,784,0
2019Q1,S08000016,Head & Neck,3,3,28,784,0
2019Q1,S08000016,Lung,17,17,28,784,0
2019Q1,S08000016,Lymphoma,5,5,28,784,0
2019Q1,S08000016,Melanoma,6,6,28,784,0
2019Q1,S08000016,Ovarian,3,3,28,784,0
2019Q1,S08000016,Upper GI,6,6,28,784,0
2019Q1,S08000016,Urological,15,13,28,784,0
