,Quarter,HB,CancerType,NumberOfEligibleReferrals62DayStandard,NumberOfEligibleReferralsTreatedWithin62Days,Date,DateSquared,Pandemic,PopSize,Pandemic_cat,JustPandemic,PandemicRecovery
2960,2018Q1,S08000016,Cervical,1,1,24.0,576,0.0,115270.0,0.0,0.0,0.0
2961,2018Q1,S08000016,Colorectal,20,19,24.0,576,0.0,115270.0,0.0,0.0,0.0
2962,2018Q1,S08000016,Head & Neck,4,4,24.0,576,0.0,115270.0,0.0,0.0,0.0
2963,2018Q1,S08000016,Lung,22,22,24.0,576,0.0,115270.0,0.0,0.0,0.0
2964,2018Q1,S08000016,Lymphoma,5,5,24.0,576,0.0,115270.0,0.0,0.0,0.0
2965,2018Q1,S08000016,Melanoma,4,4,24.0,576,0.0,115270.0,0.0,0.0,0.0
2966,2018Q1,S08000016,Ovarian,6,6,24.0,576,0.0,115270.0,0.0,0.0,0.0
2967,2018Q1,S08000016,Upper GI,11,11,24.0,576,0.0,115270.0,0.0,0.0,0.0
2968,2018Q1,S08000016,Urological,11,8,24.0,576,0.0,115270.0,0.0,0.0,0.0
2969,2018Q1,S08000017,Breast,17,17,24.0,576,0.0,148790.0,0.0,0.0,0.0
2970,2018Q1,S08000017,Colorectal,24,23,24.0,576,0.0,148790.0,0.0,0.0,0.0
2971,2018Q1,S08000017,Head & Neck,2,2,24.0,576,0.0,148790.0,0.0,0.0,0.0
2972,2018Q1,S08000017,Lung,21,21,24.0,576,0.0,148790.0,0.0,0.0,0.0
2973,2018Q1,S08000017,Lymphoma,3,2,24.0,576,0.0,148790.0,0.0,0.0,0.0
2974,2018Q1,S08000017,Melanoma,1,1,24.0,576,0.0,148790.0,0.0,0.0,0.0
2975,2018Q1,S08000017,Ovarian,1,1,24.0,576,0.0,148790.0,0.0,0.0,0.0
2976,2018Q1,S08000017,Upper GI,18,17,24.0,576,0.0,148790.0,0.0,0.0,0.0
2977,2018Q1,S08000017,Urological,13,11,24.0,576,0.0,148790.0,0.0,0.0,0.0
2978,2018Q1,S08000019,Breast,25,25,24.0,576,0.0,306070.0,0.0,0.0,0.0
2979,2018Q1,S08000019,Cervical,1,1,24.0,576,0.0,306070.0,0.0,0.0,0.0
2980,2018Q1,S08000019,Colorectal,28,19,24.0,576,0.0,306070.0,0.0,0.0,0.0
2981,2018Q1,S08000019,Head & Neck,8,5,24.0,576,0.0,306070.0,0.0,0.0,0.0
2982,2018Q1,S08000019,Lung,46,40,24.0,576,0.0,306070.0,0.0,0.0,0.0
2983,2018Q1,S08000019,Lymphoma,12,11,24.0,576,0.0,306070.0,0.0,0.0,0.0
2984,2018Q1,S08000019,Melanoma,18,14,24.0,576,0.0,306070.0,0.0,0.0,0.0
2985,2018Q1,S08000019,Ovarian,3,3,24.0,576,0.0,306070.0,0.0,0.0,0.0
2986,2018Q1,S08000019,Upper GI,16,15,24.0,576,0.0,306070.0,0.0,0.0,0.0
2987,2018Q1,S08000019,Urological,74,51,24.0,576,0.0,306070.0,0.0,0.0,0.0
2988,2018Q1,S08000020,Breast,74,65,24.0,576,0.0,584550.0,0.0,0.0,0.0
2989,2018Q1,S08000020,Cervical,4,2,24.0,576,0.0,584550.0,0.0,0.0,0.0
2990,2018Q1,S08000020,Colorectal,43,27,24.0,576,0.0,584550.0,0.0,0.0,0.0
2991,2018Q1,S08000020,Head & Neck,11,10,24.0,576,0.0,584550.0,0.0,0.0,0.0
2992,2018Q1,S08000020,Lung,70,60,24.0,576,0.0,584550.0,0.0,0.0,0.0
2993,2018Q1,S08000020,Lymphoma,9,8,24.0,576,0.0,584550.0,0.0,0.0,0.0
2994,2018Q1,S08000020,Melanoma,21,14,24.0,576,0.0,584550.0,0.0,0.0,0.0
2995,2018Q1,S08000020,Ovarian,9,5,24.0,576,0.0,584550.0,0.0,0.0,0.0
2996,2018Q1,S08000020,Upper GI,44,39,24.0,576,0.0,584550.0,0.0,0.0,0.0
2997,2018Q1,S08000020,Urological,75,46,24.0,576,0.0,584550.0,0.0,0.0,0.0
2998,2018Q1,S08000022,Breast,58,58,24.0,576,0.0,321800.0,0.0,0.0,0.0
2999,2018Q1,S08000022,Cervical,3,3,24.0,576,0.0,321800.0,0.0,0.0,0.0
3000,2018Q1,S08000022,Colorectal,30,24,24.0,576,0.0,321800.0,0.0,0.0,0.0
3001,2018Q1,S08000022,Head & Neck,5,5,24.0,576,0.0,321800.0,0.0,0.0,0.0
3002,2018Q1,S08000022,Lung,26,24,24.0,576,0.0,321800.0,0.0,0.0,0.0
3003,2018Q1,S08000022,Lymphoma,8,8,24.0,576,0.0,321800.0,0.0,0.0,0.0
3004,2018Q1,S08000022,Melanoma,12,11,24.0,576,0.0,321800.0,0.0,0.0,0.0
3005,2018Q1,S08000022,Ovarian,6,6,24.0,576,0.0,321800.0,0.0,0.0,0.0
3006,2018Q1,S08000022,Upper GI,29,24,24.0,576,0.0,321800.0,0.0,0.0,0.0
3007,2018Q1,S08000022,Urological,44,17,24.0,576,0.0,321800.0,0.0,0.0,0.0
3008,2018Q1,S08000024,Breast,151,151,24.0,576,0.0,897770.0,0.0,0.0,0.0
3009,2018Q1,S08000024,Cervical,9,9,24.0,576,0.0,897770.0,0.0,0.0,0.0
3010,2018Q1,S08000024,Colorectal,70,51,24.0,576,0.0,897770.0,0.0,0.0,0.0
3011,2018Q1,S08000024,Head & Neck,24,22,24.0,576,0.0,897770.0,0.0,0.0,0.0
3012,2018Q1,S08000024,Lung,46,45,24.0,576,0.0,897770.0,0.0,0.0,0.0
3013,2018Q1,S08000024,Lymphoma,16,15,24.0,576,0.0,897770.0,0.0,0.0,0.0
3014,2018Q1,S08000024,Melanoma,16,12,24.0,576,0.0,897770.0,0.0,0.0,0.0
3015,2018Q1,S08000024,Ovarian,8,8,24.0,576,0.0,897770.0,0.0,0.0,0.0
3016,2018Q1,S08000024,Upper GI,36,28,24.0,576,0.0,897770.0,0.0,0.0,0.0
3017,2018Q1,S08000024,Urological,93,68,24.0,576,0.0,897770.0,0.0,0.0,0.0
3018,2018Q1,S08000025,Colorectal,3,3,24.0,576,0.0,22190.0,0.0,0.0,0.0
3019,2018Q1,S08000025,Lung,2,2,24.0,576,0.0,22190.0,0.0,0.0,0.0
3020,2018Q1,S08000025,Melanoma,1,1,24.0,576,0.0,22190.0,0.0,0.0,0.0
3021,2018Q1,S08000025,Upper GI,4,4,24.0,576,0.0,22190.0,0.0,0.0,0.0
3022,2018Q1,S08000025,Urological,3,2,24.0,576,0.0,22190.0,0.0,0.0,0.0
3023,2018Q1,S08000026,Breast,5,5,24.0,576,0.0,22990.0,0.0,0.0,0.0
3024,2018Q1,S08000026,Colorectal,7,7,24.0,576,0.0,22990.0,0.0,0.0,0.0
3025,2018Q1,S08000026,Lung,3,3,24.0,576,0.0,22990.0,0.0,0.0,0.0
3026,2018Q1,S08000026,Melanoma,1,1,24.0,576,0.0,22990.0,0.0,0.0,0.0
3027,2018Q1,S08000026,Urological,2,2,24.0,576,0.0,22990.0,0.0,0.0,0.0
3028,2018Q1,S08000028,Colorectal,4,4,24.0,576,0.0,26830.0,0.0,0.0,0.0
3029,2018Q1,S08000028,Lung,7,6,24.0,576,0.0,26830.0,0.0,0.0,0.0
3030,2018Q1,S08000028,Lymphoma,2,2,24.0,576,0.0,26830.0,0.0,0.0,0.0
3031,2018Q1,S08000028,Upper GI,2,2,24.0,576,0.0,26830.0,0.0,0.0,0.0
3032,2018Q1,S08000028,Urological,3,2,24.0,576,0.0,26830.0,0.0,0.0,0.0
3033,2018Q1,S08000029,Breast,23,21,24.0,576,0.0,371910.0,0.0,0.0,0.0
3034,2018Q1,S08000029,Cervical,1,0,24.0,576,0.0,371910.0,0.0,0.0,0.0
3035,2018Q1,S08000029,Colorectal,33,32,24.0,576,0.0,371910.0,0.0,0.0,0.0
3036,2018Q1,S08000029,Head & Neck,9,7,24.0,576,0.0,371910.0,0.0,0.0,0.0
3037,2018Q1,S08000029,Lung,65,58,24.0,576,0.0,371910.0,0.0,0.0,0.0
3038,2018Q1,S08000029,Lymphoma,4,3,24.0,576,0.0,371910.0,0.0,0.0,0.0
3039,2018Q1,S08000029,Melanoma,5,5,24.0,576,0.0,371910.0,0.0,0.0,0.0
3040,2018Q1,S08000029,Ovarian,6,5,24.0,576,0.0,371910.0,0.0,0.0,0.0
3041,2018Q1,S08000029,Upper GI,24,21,24.0,576,0.0,371910.0,0.0,0.0,0.0
3042,2018Q1,S08000029,Urological,33,23,24.0,576,0.0,371910.0,0.0,0.0,0.0
3043,2018Q1,S08000030,Breast,58,56,24.0,576,0.0,416080.0,0.0,0.0,0.0
3044,2018Q1,S08000030,Cervical,5,1,24.0,576,0.0,416080.0,0.0,0.0,0.0
3045,2018Q1,S08000030,Colorectal,56,47,24.0,576,0.0,416080.0,0.0,0.0,0.0
3046,2018Q1,S08000030,Head & Neck,5,4,24.0,576,0.0,416080.0,0.0,0.0,0.0
3047,2018Q1,S08000030,Lung,45,36,24.0,576,0.0,416080.0,0.0,0.0,0.0
3048,2018Q1,S08000030,Lymphoma,4,4,24.0,576,0.0,416080.0,0.0,0.0,0.0
3049,2018Q1,S08000030,Melanoma,4,4,24.0,576,0.0,416080.0,0.0,0.0,0.0
3050,2018Q1,S08000030,Ovarian,4,3,24.0,576,0.0,416080.0,0.0,0.0,0.0
3051,2018Q1,S08000030,Upper GI,20,19,24.0,576,0.0,416080.0,0.0,0.0,0.0
3052,2018Q1,S08000030,Urological,43,37,24.0,576,0.0,416080.0,0.0,0.0,0.0
3053,2018Q1,S08000031,Breast,244,219,24.0,576,0.0,1174980.0,0.0,0.0,0.0
3054,2018Q1,S08000031,Cervical,4,4,24.0,576,0.0,1174980.0,0.0,0.0,0.0
3055,2018Q1,S08000031,Colorectal,122,98,24.0,576,0.0,1174980.0,0.0,0.0,0.0
3056,2018Q1,S08000031,Head & Neck,44,37,24.0,576,0.0,1174980.0,0.0,0.0,0.0
3057,2018Q1,S08000031,Lung,137,122,24.0,576,0.0,1174980.0,0.0,0.0,0.0
3058,2018Q1,S08000031,Lymphoma,33,29,24.0,576,0.0,1174980.0,0.0,0.0,0.0
3059,2018Q1,S08000031,Melanoma,30,30,24.0,576,0.0,1174980.0,0.0,0.0,0.0
3060,2018Q1,S08000031,Ovarian,11,11,24.0,576,0.0,1174980.0,0.0,0.0,0.0
3061,2018Q1,S08000031,Upper GI,83,67,24.0,576,0.0,1174980.0,0.0,0.0,0.0
3062,2018Q1,S08000031,Urological,147,78,24.0,576,0.0,1174980.0,0.0,0.0,0.0
3063,2018Q1,S08000032,Breast,66,66,24.0,576,0.0,659200.0,0.0,0.0,0.0
3064,2018Q1,S08000032,Cervical,6,5,24.0,576,0.0,659200.0,0.0,0.0,0.0
3065,2018Q1,S08000032,Colorectal,53,46,24.0,576,0.0,659200.0,0.0,0.0,0.0
3066,2018Q1,S08000032,Head & Neck,10,10,24.0,576,0.0,659200.0,0.0,0.0,0.0
3067,2018Q1,S08000032,Lung,48,47,24.0,576,0.0,659200.0,0.0,0.0,0.0
3068,2018Q1,S08000032,Lymphoma,12,12,24.0,576,0.0,659200.0,0.0,0.0,0.0
3069,2018Q1,S08000032,Melanoma,25,24,24.0,576,0.0,659200.0,0.0,0.0,0.0
3070,2018Q1,S08000032,Ovarian,4,4,24.0,576,0.0,659200.0,0.0,0.0,0.0
3071,2018Q1,S08000032,Upper GI,38,37,24.0,576,0.0,659200.0,0.0,0.0,0.0
3072,2018Q1,S08000032,Urological,49,49,24.0,576,0.0,659200.0,0.0,0.0,0.0
3073,2018Q2,S08000015,Breast,75,70,25.0,625,0.0,369670.0,0.0,0.0,0.0
3074,2018Q2,S08000015,Cervical,3,0,25.0,625,0.0,369670.0,0.0,0.0,0.0
3075,2018Q2,S08000015,Colorectal,32,27,25.0,625,0.0,369670.0,0.0,0.0,0.0
3076,2018Q2,S08000015,Head & Neck,10,9,25.0,625,0.0,369670.0,0.0,0.0,0.0
3077,2018Q2,S08000015,Lung,47,44,25.0,625,0.0,369670.0,0.0,0.0,0.0
3078,2018Q2,S08000015,Lymphoma,5,5,25.0,625,0.0,369670.0,0.0,0.0,0.0
3079,2018Q2,S08000015,Melanoma,8,8,25.0,625,0.0,369670.0,0.0,0.0,0.0
3080,2018Q2,S08000015,Ovarian,11,9,25.0,625,0.0,369670.0,0.0,0.0,0.0
3081,2018Q2,S08000015,Upper GI,22,19,25.0,625,0.0,369670.0,0.0,0.0,0.0
3082,2018Q2,S08000015,Urological,51,43,25.0,625,0.0,369670.0,0.0,0.0,0.0
3083,2018Q2,S08000016,Breast,13,11,25.0,625,0.0,115270.0,0.0,0.0,0.0
3084,2018Q2,S08000016,Cervical,1,1,25.0,625,0.0,115270.0,0.0,0.0,0.0
3085,2018Q2,S08000016,Colorectal,11,11,25.0,625,0.0,115270.0,0.0,0.0,0.0
3086,2018Q2,S08000016,Head & Neck,2,1,25.0,625,0.0,115270.0,0.0,0.0,0.0
3087,2018Q2,S08000016,Lung,19,19,25.0,625,0.0,115270.0,0.0,0.0,0.0
3088,2018Q2,S08000016,Lymphoma,4,4,25.0,625,0.0,115270.0,0.0,0.0,0.0
3089,2018Q2,S08000016,Melanoma,6,6,25.0,625,0.0,115270.0,0.0,0.0,0.0
3090,2018Q2,S08000016,Ovarian,4,4,25.0,625,0.0,115270.0,0.0,0.0,0.0
3091,2018Q2,S08000016,Upper GI,9,9,25.0,625,0.0,115270.0,0.0,0.0,0.0
3092,2018Q2,S08000016,Urological,10,9,25.0,625,0.0,115270.0,0.0,0.0,0.0
3093,2018Q2,S08000017,Breast,15,15,25.0,625,0.0,148790.0,0.0,0.0,0.0
3094,2018Q2,S08000017,Cervical,1,1,25.0,625,0.0,148790.0,0.0,0.0,0.0
3095,2018Q2,S08000017,Colorectal,24,23,25.0,625,0.0,148790.0,0.0,0.0,0.0
3096,2018Q2,S08000017,Head & Neck,1,1,25.0,625,0.0,148790.0,0.0,0.0,0.0
3097,2018Q2,S08000017,Lung,27,25,25.0,625,0.0,148790.0,0.0,0.0,0.0
3098,2018Q2,S08000017,Lymphoma,3,3,25.0,625,0.0,148790.0,0.0,0.0,0.0
3099,2018Q2,S08000017,Melanoma,3,3,25.0,625,0.0,148790.0,0.0,0.0,0.0
3100,2018Q2,S08000017,Ovarian,4,4,25.0,625,0.0,148790.0,0.0,0.0,0.0
3101,2018Q2,S08000017,Upper GI,12,12,25.0,625,0.0,148790.0,0.0,0.0,0.0
3102,2018Q2,S08000017,Urological,16,14,25.0,625,0.0,148790.0,0.0,0.0,0.0
3103,2018Q2,S08000019,Breast,33,33,25.0,625,0.0,306070.0,0.0,0.0,0.0
3104,2018Q2,S08000019,Cervical,4,3,25.0,625,0.0,306070.0,0.0,0.0,0.0
3105,2018Q2,S08000019,Colorectal,43,23,25.0,625,0.0,306070.0,0.0,0.0,0.0
3106,2018Q2,S08000019,Head & Neck,6,6,25.0,625,0.0,306070.0,0.0,0.0,0.0
3107,2018Q2,S08000019,Lung,36,34,25.0,625,0.0,306070.0,0.0,0.0,0.0
3108,2018Q2,S08000019,Lymphoma,13,13,25.0,625,0.0,306070.0,0.0,0.0,0.0
3109,2018Q2,S08000019,Melanoma,19,14,25.0,625,0.0,306070.0,0.0,0.0,0.0
3110,2018Q2,S08000019,Ovarian,4,3,25.0,625,0.0,306070.0,0.0,0.0,0.0
3111,2018Q2,S08000019,Upper GI,29,23,25.0,625,0.0,306070.0,0.0,0.0,0.0
3112,2018Q2,S08000019,Urological,55,45,25.0,625,0.0,306070.0,0.0,0.0,0.0
3113,2018Q2,S08000020,Breast,81,73,25.0,625,0.0,584550.0,0.0,0.0,0.0
3114,2018Q2,S08000020,Cervical,2,1,25.0,625,0.0,584550.0,0.0,0.0,0.0
3115,2018Q2,S08000020,Colorectal,57,37,25.0,625,0.0,584550.0,0.0,0.0,0.0
3116,2018Q2,S08000020,Head & Neck,17,15,25.0,625,0.0,584550.0,0.0,0.0,0.0
3117,2018Q2,S08000020,Lung,93,76,25.0,625,0.0,584550.0,0.0,0.0,0.0
3118,2018Q2,S08000020,Lymphoma,11,8,25.0,625,0.0,584550.0,0.0,0.0,0.0
3119,2018Q2,S08000020,Melanoma,24,22,25.0,625,0.0,584550.0,0.0,0.0,0.0
3120,2018Q2,S08000020,Ovarian,7,6,25.0,625,0.0,584550.0,0.0,0.0,0.0
3121,2018Q2,S08000020,Upper GI,47,45,25.0,625,0.0,584550.0,0.0,0.0,0.0
3122,2018Q2,S08000020,Urological,80,61,25.0,625,0.0,584550.0,0.0,0.0,0.0
3123,2018Q2,S08000022,Breast,61,61,25.0,625,0.0,321800.0,0.0,0.0,0.0
3124,2018Q2,S08000022,Cervical,5,4,25.0,625,0.0,321800.0,0.0,0.0,0.0
3125,2018Q2,S08000022,Colorectal,34,27,25.0,625,0.0,321800.0,0.0,0.0,0.0
3126,2018Q2,S08000022,Head & Neck,3,2,25.0,625,0.0,321800.0,0.0,0.0,0.0
3127,2018Q2,S08000022,Lung,33,32,25.0,625,0.0,321800.0,0.0,0.0,0.0
3128,2018Q2,S08000022,Lymphoma,3,3,25.0,625,0.0,321800.0,0.0,0.0,0.0
3129,2018Q2,S08000022,Melanoma,5,4,25.0,625,0.0,321800.0,0.0,0.0,0.0
3130,2018Q2,S08000022,Ovarian,9,5,25.0,625,0.0,321800.0,0.0,0.0,0.0
3131,2018Q2,S08000022,Upper GI,21,21,25.0,625,0.0,321800.0,0.0,0.0,0.0
3132,2018Q2,S08000022,Urological,38,19,25.0,625,0.0,321800.0,0.0,0.0,0.0
3133,2018Q2,S08000024,Breast,163,160,25.0,625,0.0,897770.0,0.0,0.0,0.0
3134,2018Q2,S08000024,Cervical,4,4,25.0,625,0.0,897770.0,0.0,0.0,0.0
3135,2018Q2,S08000024,Colorectal,85,54,25.0,625,0.0,897770.0,0.0,0.0,0.0
3136,2018Q2,S08000024,Head & Neck,20,19,25.0,625,0.0,897770.0,0.0,0.0,0.0
3137,2018Q2,S08000024,Lung,52,49,25.0,625,0.0,897770.0,0.0,0.0,0.0
3138,2018Q2,S08000024,Lymphoma,15,12,25.0,625,0.0,897770.0,0.0,0.0,0.0
3139,2018Q2,S08000024,Melanoma,30,24,25.0,625,0.0,897770.0,0.0,0.0,0.0
3140,2018Q2,S08000024,Ovarian,5,5,25.0,625,0.0,897770.0,0.0,0.0,0.0
3141,2018Q2,S08000024,Upper GI,54,46,25.0,625,0.0,897770.0,0.0,0.0,0.0
3142,2018Q2,S08000024,Urological,100,66,25.0,625,0.0,897770.0,0.0,0.0,0.0
3143,2018Q2,S08000025,Colorectal,3,2,25.0,625,0.0,22190.0,0.0,0.0,0.0
3144,2018Q2,S08000025,Lung,2,2,25.0,625,0.0,22190.0,0.0,0.0,0.0
3145,2018Q2,S08000025,Lymphoma,1,1,25.0,625,0.0,22190.0,0.0,0.0,0.0
3146,2018Q2,S08000025,Upper GI,2,2,25.0,625,0.0,22190.0,0.0,0.0,0.0
3147,2018Q2,S08000026,Breast,2,2,25.0,625,0.0,22990.0,0.0,0.0,0.0
3148,2018Q2,S08000026,Head & Neck,1,0,25.0,625,0.0,22990.0,0.0,0.0,0.0
3149,2018Q2,S08000026,Lung,3,1,25.0,625,0.0,22990.0,0.0,0.0,0.0
3150,2018Q2,S08000026,Lymphoma,1,1,25.0,625,0.0,22990.0,0.0,0.0,0.0
3151,2018Q2,S08000026,Ovarian,2,2,25.0,625,0.0,22990.0,0.0,0.0,0.0
3152,2018Q2,S08000026,Upper GI,1,1,25.0,625,0.0,22990.0,0.0,0.0,0.0
3153,2018Q2,S08000026,Urological,6,4,25.0,625,0.0,22990.0,0.0,0.0,0.0
3154,2018Q2,S08000028,Colorectal,1,1,25.0,625,0.0,26830.0,0.0,0.0,0.0
3155,2018Q2,S08000028,Lung,5,5,25.0,625,0.0,26830.0,0.0,0.0,0.0
3156,2018Q2,S08000028,Lymphoma,1,1,25.0,625,0.0,26830.0,0.0,0.0,0.0
3157,2018Q2,S08000028,Melanoma,1,1,25.0,625,0.0,26830.0,0.0,0.0,0.0
3158,2018Q2,S08000028,Ovarian,2,2,25.0,625,0.0,26830.0,0.0,0.0,0.0
3159,2018Q2,S08000028,Upper GI,3,3,25.0,625,0.0,26830.0,0.0,0.0,0.0
3160,2018Q2,S08000028,Urological,2,2,25.0,625,0.0,26830.0,0.0,0.0,0.0
3161,2018Q2,S08000029,Breast,34,34,25.0,625,0.0,371910.0,0.0,0.0,0.0
3162,2018Q2,S08000029,Cervical,3,1,25.0,625,0.0,371910.0,0.0,0.0,0.0
3163,2018Q2,S08000029,Colorectal,31,30,25.0,625,0.0,371910.0,0.0,0.0,0.0
3164,2018Q2,S08000029,Head & Neck,8,6,25.0,625,0.0,371910.0,0.0,0.0,0.0
3165,2018Q2,S08000029,Lung,47,39,25.0,625,0.0,371910.0,0.0,0.0,0.0
3166,2018Q2,S08000029,Lymphoma,5,5,25.0,625,0.0,371910.0,0.0,0.0,0.0
3167,2018Q2,S08000029,Melanoma,10,10,25.0,625,0.0,371910.0,0.0,0.0,0.0
3168,2018Q2,S08000029,Ovarian,6,6,25.0,625,0.0,371910.0,0.0,0.0,0.0
3169,2018Q2,S08000029,Upper GI,30,25,25.0,625,0.0,371910.0,0.0,0.0,0.0
3170,2018Q2,S08000029,Urological,50,39,25.0,625,0.0,371910.0,0.0,0.0,0.0
3171,2018Q2,S08000030,Breast,69,67,25.0,625,0.0,416080.0,0.0,0.0,0.0
3172,2018Q2,S08000030,Cervical,5,0,25.0,625,0.0,416080.0,0.0,0.0,0.0
3173,2018Q2,S08000030,Colorectal,49,42,25.0,625,0.0,416080.0,0.0,0.0,0.0
3174,2018Q2,S08000030,Head & Neck,4,3,25.0,625,0.0,416080.0,0.0,0.0,0.0
3175,2018Q2,S08000030,Lung,33,22,25.0,625,0.0,416080.0,0.0,0.0,0.0
3176,2018Q2,S08000030,Lymphoma,1,1,25.0,625,0.0,416080.0,0.0,0.0,0.0
3177,2018Q2,S08000030,Melanoma,11,11,25.0,625,0.0,416080.0,0.0,0.0,0.0
3178,2018Q2,S08000030,Ovarian,5,4,25.0,625,0.0,416080.0,0.0,0.0,0.0
3179,2018Q2,S08000030,Upper GI,23,23,25.0,625,0.0,416080.0,0.0,0.0,0.0
3180,2018Q2,S08000030,Urological,38,30,25.0,625,0.0,416080.0,0.0,0.0,0.0
3181,2018Q2,S08000031,Breast,300,249,25.0,625,0.0,1174980.0,0.0,0.0,0.0
3182,2018Q2,S08000031,Cervical,4,4,25.0,625,0.0,1174980.0,0.0,0.0,0.0
3183,2018Q2,S08000031,Colorectal,110,79,25.0,625,0.0,1174980.0,0.0,0.0,0.0
3184,2018Q2,S08000031,Head & Neck,53,36,25.0,625,0.0,1174980.0,0.0,0.0,0.0
3185,2018Q2,S08000031,Lung,113,99,25.0,625,0.0,1174980.0,0.0,0.0,0.0
3186,2018Q2,S08000031,Lymphoma,36,35,25.0,625,0.0,1174980.0,0.0,0.0,0.0
3187,2018Q2,S08000031,Melanoma,54,53,25.0,625,0.0,1174980.0,0.0,0.0,0.0
3188,2018Q2,S08000031,Ovarian,15,15,25.0,625,0.0,1174980.0,0.0,0.0,0.0
3189,2018Q2,S08000031,Upper GI,115,97,25.0,625,0.0,1174980.0,0.0,0.0,0.0
3190,2018Q2,S08000031,Urological,153,85,25.0,625,0.0,1174980.0,0.0,0.0,0.0
3191,2018Q2,S08000032,Breast,75,75,25.0,625,0.0,659200.0,0.0,0.0,0.0
3192,2018Q2,S08000032,Cervical,2,2,25.0,625,0.0,659200.0,0.0,0.0,0.0
3193,2018Q2,S08000032,Colorectal,66,59,25.0,625,0.0,659200.0,0.0,0.0,0.0
3194,2018Q2,S08000032,Head & Neck,14,14,25.0,625,0.0,659200.0,0.0,0.0,0.0
3195,2018Q2,S08000032,Lung,63,63,25.0,625,0.0,659200.0,0.0,0.0,0.0
3196,2018Q2,S08000032,Lymphoma,13,13,25.0,625,0.0,659200.0,0.0,0.0,0.0
3197,2018Q2,S08000032,Melanoma,24,24,25.0,625,0.0,659200.0,0.0,0.0,0.0
3198,2018Q2,S08000032,Ovarian,7,6,25.0,625,0.0,659200.0,0.0,0.0,0.0
3199,2018Q2,S08000032,Upper GI,31,29,25.0,625,0.0,659200.0,0.0,0.0,0.0
3200,2018Q2,S08000032,Urological,66,64,25.0,625,0.0,659200.0,0.0,0.0,0.0
3201,2018Q3,S08000015,Breast,85,79,26.0,676,0.0,369670.0,0.0,0.0,0.0
3202,2018Q3,S08000015,Cervical,8,4,26.0,676,0.0,369670.0,0.0,0.0,0.0
3203,2018Q3,S08000015,Colorectal,41,26,26.0,676,0.0,369670.0,0.0,0.0,0.0
3204,2018Q3,S08000015,Head & Neck,8,4,26.0,676,0.0,369670.0,0.0,0.0,0.0
3205,2018Q3,S08000015,Lung,49,48,26.0,676,0.0,369670.0,0.0,0.0,0.0
3206,2018Q3,S08000015,Lymphoma,1,1,26.0,676,0.0,369670.0,0.0,0.0,0.0
3207,2018Q3,S08000015,Melanoma,10,8,26.0,676,0.0,369670.0,0.0,0.0,0.0
3208,2018Q3,S08000015,Ovarian,5,3,26.0,676,0.0,369670.0,0.0,0.0,0.0
3209,2018Q3,S08000015,Upper GI,25,19,26.0,676,0.0,369670.0,0.0,0.0,0.0
3210,2018Q3,S08000015,Urological,43,41,26.0,676,0.0,369670.0,0.0,0.0,0.0
3211,2018Q3,S08000016,Breast,9,9,26.0,676,0.0,115270.0,0.0,0.0,0.0
3212,2018Q3,S08000016,Cervical,2,2,26.0,676,0.0,115270.0,0.0,0.0,0.0
3213,2018Q3,S08000016,Colorectal,15,13,26.0,676,0.0,115270.0,0.0,0.0,0.0
3214,2018Q3,S08000016,Head & Neck,3,3,26.0,676,0.0,115270.0,0.0,0.0,0.0
3215,2018Q3,S08000016,Lung,22,22,26.0,676,0.0,115270.0,0.0,0.0,0.0
3216,2018Q3,S08000016,Lymphoma,2,2,26.0,676,0.0,115270.0,0.0,0.0,0.0
3217,2018Q3,S08000016,Melanoma,4,4,26.0,676,0.0,115270.0,0.0,0.0,0.0
3218,2018Q3,S08000016,Ovarian,3,2,26.0,676,0.0,115270.0,0.0,0.0,0.0
3219,2018Q3,S08000016,Upper GI,13,13,26.0,676,0.0,115270.0,0.0,0.0,0.0
3220,2018Q3,S08000016,Urological,14,13,26.0,676,0.0,115270.0,0.0,0.0,0.0
3221,2018Q3,S08000017,Breast,13,13,26.0,676,0.0,148790.0,0.0,0.0,0.0
3222,2018Q3,S08000017,Cervical,2,1,26.0,676,0.0,148790.0,0.0,0.0,0.0
3223,2018Q3,S08000017,Colorectal,15,11,26.0,676,0.0,148790.0,0.0,0.0,0.0
3224,2018Q3,S08000017,Lung,22,19,26.0,676,0.0,148790.0,0.0,0.0,0.0
3225,2018Q3,S08000017,Lymphoma,3,3,26.0,676,0.0,148790.0,0.0,0.0,0.0
3226,2018Q3,S08000017,Melanoma,3,3,26.0,676,0.0,148790.0,0.0,0.0,0.0
3227,2018Q3,S08000017,Ovarian,3,2,26.0,676,0.0,148790.0,0.0,0.0,0.0
3228,2018Q3,S08000017,Upper GI,19,18,26.0,676,0.0,148790.0,0.0,0.0,0.0
3229,2018Q3,S08000017,Urological,15,12,26.0,676,0.0,148790.0,0.0,0.0,0.0
3230,2018Q3,S08000019,Breast,37,34,26.0,676,0.0,306070.0,0.0,0.0,0.0
3231,2018Q3,S08000019,Cervical,4,3,26.0,676,0.0,306070.0,0.0,0.0,0.0
3232,2018Q3,S08000019,Colorectal,41,23,26.0,676,0.0,306070.0,0.0,0.0,0.0
3233,2018Q3,S08000019,Head & Neck,17,15,26.0,676,0.0,306070.0,0.0,0.0,0.0
